school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
30861,Good Shepherd School,,0.9632,0.9484,0.9754,0.9329,0.9629,0.9698,0.9722,0.9719,0.9694,0.9115,0.9468,0.9565,0.96,0.9596,0.9559,0.9508,0.9761,0.9807,0.9822,0.9821,0.9804,0.0408,H
30862,Grace Lutheran School,11,0.9995,0.9948,0.997,1,0.9991,0.9995,0.9995,0.9995,0.9995,0.9795,0.9972,0.998,0.9981,0.9981,0.998,0.983,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30864,Green Hills Elementary School,76,0.9933,0.9839,0.9969,0.9737,0.9964,0.9973,0.9975,0.9975,0.9973,0.9634,0.9854,0.9883,0.9893,0.9892,0.9882,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0,H
30865,green oaks academy,25,0.9926,0.9934,0.997,0.96,0.9987,0.9992,0.9993,0.9993,0.9992,0.9774,0.9957,0.9967,0.997,0.997,0.9967,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30878,hawes elementary,60,0.9729,0.925,0.9887,0.9833,0.9648,0.9713,0.9737,0.9734,0.971,0.8787,0.9217,0.9353,0.9403,0.9397,0.9344,0.9703,0.9905,0.9925,0.9931,0.9931,0.9924,0.1983,H
30879,Heather Elementary School,85,0.9938,0.979,0.9969,0.9765,0.9964,0.9973,0.9975,0.9975,0.9973,0.9562,0.98,0.9839,0.9853,0.9851,0.9837,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0,H
30880,Henry Ford Elementary School,74,0.9972,0.9941,0.997,0.9865,0.9989,0.9994,0.9994,0.9994,0.9994,0.9786,0.9965,0.9974,0.9976,0.9976,0.9973,0.983,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30883,Highlands Elementary School,55,0.992,0.9706,0.9966,0.9818,0.9926,0.9942,0.9947,0.9947,0.9942,0.9439,0.971,0.9764,0.9783,0.9781,0.976,0.9823,0.9992,0.9996,0.9996,0.9996,0.9996,0,H
30885,Highlands Christian Schools,34,0.9864,0.972,0.9968,0.9412,0.9943,0.9956,0.996,0.9959,0.9955,0.9458,0.9725,0.9777,0.9796,0.9794,0.9775,0.9825,0.9993,0.9997,0.9997,0.9997,0.9997,3e-04,H
30889,Hilldale School,28,0.9931,0.992,0.997,0.9643,0.9984,0.9989,0.999,0.999,0.9989,0.9753,0.9941,0.9954,0.9958,0.9958,0.9954,0.9828,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
