school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
30042,Pulliam Elementary School,96,0.9876,0.9366,0.9967,0.9688,0.9893,0.9915,0.9922,0.9921,0.9914,0.8948,0.9341,0.9459,0.95,0.9495,0.9451,0.9823,0.9992,0.9996,0.9996,0.9996,0.9996,0.0592,H
30049,Rio Calaveras Elementary School,106,0.9902,0.9783,0.9925,0.9906,0.9879,0.9904,0.9912,0.9911,0.9903,0.9551,0.9793,0.9833,0.9847,0.9845,0.9831,0.9761,0.9947,0.9959,0.9963,0.9962,0.9959,0,H
30050,Rio Valley Charter School,45,0.8986,0.9723,0.9873,0.4667,0.9818,0.9853,0.9865,0.9864,0.9851,0.9463,0.9727,0.9779,0.9797,0.9795,0.9776,0.9684,0.989,0.9912,0.992,0.9919,0.9911,0,L
30051,Ripon Elementary School,66,0.9966,0.992,0.997,0.9848,0.9985,0.999,0.9991,0.9991,0.999,0.9753,0.9941,0.9954,0.9958,0.9958,0.9954,0.9829,0.9995,0.9999,0.9999,0.9999,0.9999,0,H
30055,Ripon Christian School,49,0.9924,0.9929,0.997,0.9592,0.9986,0.9991,0.9992,0.9992,0.9991,0.9767,0.9951,0.9963,0.9966,0.9965,0.9962,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
30057,Ripona Elementary School,83,0.9858,0.9682,0.9942,0.9759,0.9851,0.988,0.989,0.9889,0.9879,0.9401,0.9683,0.9743,0.9764,0.9761,0.974,0.9787,0.9966,0.9974,0.9977,0.9976,0.9974,0,H
30061,River Islands Technology Academy,96,0.9784,0.9388,0.9945,0.9792,0.9737,0.9787,0.9804,0.9802,0.9783,0.8979,0.9365,0.9479,0.9521,0.9516,0.9473,0.979,0.9968,0.9976,0.9978,0.9978,0.9976,0.0867,H
30063,Roosevelt Elementary School,49,0.9911,0.9891,0.9968,0.9592,0.9968,0.9976,0.9978,0.9978,0.9976,0.9712,0.991,0.9929,0.9935,0.9934,0.9928,0.9826,0.9994,0.9997,0.9998,0.9998,0.9997,0,H
30068,San Joaquin Elementary School,89,0.9877,0.9368,0.9967,0.9775,0.9875,0.99,0.9908,0.9908,0.9899,0.895,0.9343,0.946,0.9502,0.9496,0.9451,0.9823,0.9992,0.9996,0.9996,0.9996,0.9996,0.0622,H
30074,San Joaquin County Special Education School,73,0.943,0.9517,0.993,0.7534,0.9768,0.9812,0.9828,0.9826,0.981,0.9163,0.9504,0.9594,0.9627,0.9623,0.9589,0.9769,0.9953,0.9964,0.9967,0.9966,0.9963,0.0195,M
30078,Sebastian Questa Elementary School,127,0.983,0.9642,0.989,0.9843,0.979,0.9831,0.9845,0.9843,0.9828,0.9343,0.964,0.9706,0.9731,0.9728,0.9703,0.9708,0.9909,0.9928,0.9934,0.9933,0.9927,0,H
30079,Sequoia Elementary School,74,0.9959,0.9882,0.9969,0.9865,0.9972,0.9979,0.9981,0.9981,0.9979,0.9697,0.99,0.9921,0.9927,0.9927,0.992,0.9827,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
30081,Shasta Elementary School,89,0.9866,0.9703,0.9941,0.9775,0.9858,0.9886,0.9896,0.9895,0.9885,0.943,0.9706,0.9761,0.978,0.9778,0.9758,0.9784,0.9964,0.9973,0.9976,0.9975,0.9973,0,H
